# depth (m),temp,temp_corrected
505.8156,34.9762,34.553542
505.968,34.9813,34.558568
506.1204,34.9865,34.563694
506.2728,34.9916,34.56872
506.4252,34.9972,34.574246
506.5776,35.0029,34.579873
506.73,35.0087,34.585599
506.8824,35.0151,34.591925
507.0348,35.0214,34.598151
507.1872,35.0281,34.604777
507.3396,35.0336,34.610204
507.492,35.0382,34.61473
507.6444,35.0422,34.618656
507.7968,35.0462,34.622583
507.9492,35.0495,34.625809
508.1016,35.0537,34.629936
508.254,35.0586,34.634762
508.4064,35.0636,34.639689
508.5588,35.0678,34.643816
508.7112,35.0713,34.647242
508.8636,35.075,34.650869
509.016,35.0792,34.654996
509.1684,35.0848,34.660523
509.3208,35.0911,34.666749
509.4732,35.097,34.672576
509.6256,35.1016,34.677103
509.778,35.1051,34.68053
509.9304,35.1089,34.684257
510.0828,35.1134,34.688684
510.2352,35.119,34.694211
510.3876,35.1238,34.698939
510.54,35.1278,34.702866
510.6924,35.1322,34.707193
510.8448,35.1365,34.71142
510.9972,35.1418,34.716647
511.1496,35.1469,34.721675
511.302,35.1515,34.726202
511.4544,35.1554,34.73003
511.6068,35.1595,34.734057
511.7592,35.1646,34.739085
511.9116,35.1698,34.744212
512.064,35.1739,34.74824
512.2164,35.1774,34.751667
512.3688,35.1803,34.754495
512.5212,35.1847,34.758823
512.6736,35.1886,34.762651
512.826,35.1934,34.767378
512.9784,35.1978,34.771706
513.1308,35.2032,34.777034
513.2832,35.2085,34.782262
513.4356,35.2134,34.78709
513.588,35.2186,34.792218
513.7404,35.224,34.797546
513.8928,35.2302,34.803674
514.0452,35.2359,34.809302
514.1976,35.2408,34.81413
514.35,35.2445,34.817759
514.5024,35.2489,34.822087
514.6548,35.2539,34.827015
514.8072,35.2582,34.831243
514.9596,35.2627,34.835672
515.112,35.2666,34.8395
515.2644,35.2719,34.844729
515.4168,35.2763,34.849057
515.5692,35.2815,34.854186
515.7216,35.2859,34.858514
515.874,35.2897,34.862243
516.0264,35.2943,34.866772
516.1788,35.2988,34.8712
516.3312,35.305,34.877329
516.4836,35.31,34.882258
516.636,35.3148,34.886987
516.7884,35.3191,34.891216
516.9408,35.3243,34.896345
517.0932,35.3297,34.901674
517.2456,35.3345,34.906403
517.398,35.3398,34.911632
517.5504,35.3442,34.915961
517.7028,35.3473,34.91899
517.8552,35.3506,34.922219
518.0076,35.3545,34.926048
518.16,35.3599,34.931377
518.3124,35.3645,34.935907
518.4648,35.3688,34.940136
518.6172,35.372,34.943265
518.7696,35.3758,34.946995
518.922,35.3804,34.951524
519.0744,35.3857,34.956754
519.2268,35.3908,34.961783
519.3792,35.3954,34.966313
519.5316,35.3998,34.970643
519.684,35.4053,34.976072
519.8364,35.4108,34.981502
519.9888,35.4156,34.986232
520.1412,35.4202,34.990761
520.2936,35.4238,34.994291
520.446,35.4283,34.998721
520.5984,35.4326,35.002951
520.7508,35.4366,35.006881
520.9032,35.4399,35.010111
521.0556,35.4437,35.013841
521.208,35.4483,35.018371
521.3604,35.4529,35.022901
521.5128,35.4567,35.026631
521.6652,35.4608,35.030662
521.8176,35.4651,35.034892
521.97,35.4704,35.040122
522.1224,35.475,35.044653
522.2748,35.4794,35.048983
522.4272,35.4837,35.053213
522.5796,35.4883,35.057744
522.732,35.4923,35.061674
522.8844,35.4963,35.065605
523.0368,35.5006,35.069835
523.1892,35.506,35.075166
523.3416,35.5108,35.079897
523.494,35.5156,35.084627
523.6464,35.5196,35.088558
523.7988,35.5255,35.094389
523.9512,35.5317,35.10052
524.1036,35.5383,35.107051
524.256,35.5429,35.111582
524.4084,35.5471,35.115713
524.5608,35.5523,35.120844
524.7132,35.5576,35.126075
524.8656,35.5638,35.132206
525.018,35.5691,35.137437
525.1704,35.5742,35.142468
525.3228,35.5795,35.147699
525.4752,35.5853,35.15343
525.6276,35.5907,35.158762
525.78,35.5958,35.163793
525.9324,35.6007,35.168624
526.0848,35.6051,35.172956
526.2372,35.6094,35.177187
526.3896,35.6136,35.181319
526.542,35.6189,35.18655
526.6944,35.6242,35.191782
526.8468,35.6291,35.196614
526.9992,35.6335,35.200945
527.1516,35.6376,35.204977
527.304,35.6419,35.209209
527.4564,35.6465,35.21374
527.6088,35.6516,35.218772
527.7612,35.6562,35.223304
527.9136,35.661,35.228036
528.066,35.666,35.232968
528.2184,35.6714,35.2383
528.3708,35.6764,35.243232
528.5232,35.6819,35.248664
528.6756,35.686,35.252696
528.828,35.6895,35.256128
528.9804,35.6931,35.259661
529.1328,35.6975,35.263993
529.2852,35.7023,35.268725
529.4376,35.7075,35.273858
529.59,35.7124,35.27869
529.7424,35.7176,35.283822
529.8948,35.7222,35.288355
530.0472,35.7264,35.292487
530.1996,35.7306,35.29662
530.352,35.7344,35.300352
530.5044,35.7386,35.304485
530.6568,35.7426,35.308418
530.8092,35.7473,35.31305
530.9616,35.7514,35.317083
531.114,35.7555,35.321116
531.2664,35.7592,35.324749
531.4188,35.7635,35.328982
531.5712,35.7663,35.331715
531.7236,35.7699,35.335248
531.876,35.7736,35.338881
532.0284,35.7782,35.343414
532.1808,35.783,35.348147
532.3332,35.7878,35.35288
532.4856,35.7927,35.357713
532.638,35.7977,35.362646
532.7904,35.8025,35.367379
532.9428,35.8068,35.371613
533.0952,35.8113,35.376046
533.2476,35.8158,35.380479
533.4,35.8203,35.384913
533.5524,35.8244,35.388946
533.7048,35.8282,35.39268
533.8572,35.8309,35.395313
534.0096,35.8342,35.398547
534.162,35.8382,35.402481
534.3144,35.843,35.407214
534.4668,35.8479,35.412048
534.6192,35.8529,35.416982
534.7716,35.859,35.423015
534.924,35.8657,35.429649
535.0764,35.8709,35.434783
535.2288,35.8759,35.439717
535.3812,35.8805,35.444251
535.5336,35.8858,35.449485
535.686,35.8901,35.453719
535.8384,35.894,35.457553
535.9908,35.8985,35.461987
536.1432,35.9031,35.466522
536.2956,35.9077,35.471056
536.448,35.9125,35.47579
536.6004,35.9172,35.480424
536.7528,35.9212,35.484359
536.9052,35.9247,35.487793
537.0576,35.9288,35.491827
537.21,35.9338,35.496762
537.3624,35.9372,35.500096
537.5148,35.9408,35.503631
537.6672,35.9444,35.507166
537.8196,35.949,35.5117
537.972,35.9528,35.515435
538.1244,35.9574,35.51997
538.2768,35.9618,35.524304
538.4292,35.966,35.528439
538.5816,35.9693,35.531674
538.734,35.9736,35.535909
538.8864,35.9785,35.540744
539.0388,35.9842,35.546379
539.1912,35.989,35.551114
539.3436,35.9927,35.554749
539.496,35.9974,35.559384
539.6484,36.0023,35.564219
539.8008,36.0067,35.568554
539.9532,36.0106,35.572389
540.1056,36.0134,35.575125
540.258,36.0163,35.57796
540.4104,36.0164,35.577995
540.5628,36.0167,35.578231
540.7152,36.0157,35.577166
540.8676,36.016,35.577402
541.02,36.0159,35.577237
541.1724,36.0175,35.578773
541.3248,36.0203,35.581508
541.4772,36.0248,35.585944
541.6296,36.0299,35.59098
541.782,36.0359,35.596915
541.9344,36.0427,35.603651
542.0868,36.0504,35.611287
542.2392,36.0583,35.619123
542.3916,36.0653,35.626059
542.544,36.0726,35.633295
542.6964,36.0794,35.640031
542.8488,36.0855,35.646067
543.0012,36.0917,35.652203
543.1536,36.0985,35.658939
543.306,36.1059,35.666275
543.4584,36.1114,35.671711
543.6108,36.1168,35.677047
543.7632,36.1224,35.682583
543.9156,36.1288,35.68892
544.068,36.1349,35.694956
544.2204,36.1412,35.701193
544.3728,36.1466,35.706529
544.5252,36.1511,35.710965
544.6776,36.1555,35.715302
544.83,36.1608,35.720539
544.9824,36.1664,35.726075
545.1348,36.1726,35.732212
545.2872,36.1786,35.738148
545.4396,36.1839,35.743385
545.592,36.1885,35.747922
545.7444,36.1937,35.753059
545.8968,36.199,35.758296
546.0492,36.2048,35.764032
546.2016,36.2097,35.768869
546.354,36.2155,35.774606
546.5064,36.2207,35.779743
546.6588,36.2262,35.78518
546.8112,36.2311,35.790018
546.9636,36.2367,35.795555
547.116,36.2412,35.799992
547.2684,36.2467,35.805429
547.4208,36.2522,35.810866
547.5732,36.2578,35.816404
547.7256,36.2638,35.822341
547.878,36.2703,35.828778
548.0304,36.2765,35.834916
548.1828,36.2828,35.841153
548.3352,36.2889,35.847191
548.4876,36.2945,35.852728
548.64,36.2997,35.857866
548.7924,36.3044,35.862504
548.9448,36.3095,35.867541
549.0972,36.3142,35.872179
549.2496,36.3186,35.876517
549.402,36.3229,35.880755
549.5544,36.3275,35.885293
549.7068,36.3325,35.890231
549.8592,36.3366,35.894268
550.0116,36.3404,35.898006
550.164,36.3436,35.901144
550.3164,36.3468,35.904283
550.4688,36.3501,35.907521
550.6212,36.3538,35.911159
550.7736,36.3574,35.914697
550.926,36.3608,35.918035
551.0784,36.3649,35.922073
551.2308,36.3699,35.927012
551.3832,36.3755,35.93255
551.5356,36.38,35.936989
551.688,36.3845,35.941427
551.8404,36.389,35.945866
551.9928,36.3945,35.951304
552.1452,36.398,35.954743
552.2976,36.4026,35.959281
552.45,36.4068,35.96342
552.6024,36.4111,35.967659
552.7548,36.4148,35.971297
552.9072,36.419,35.975436
553.0596,36.4244,35.980775
553.212,36.4289,35.985214
553.3644,36.4333,35.989553
553.5168,36.4371,35.993292
553.6692,36.4418,35.997931
553.8216,36.447,36.00307
553.974,36.4534,36.009409
554.1264,36.4595,36.015448
554.2788,36.4649,36.020787
554.4312,36.4695,36.025326
554.5836,36.4739,36.029665
554.736,36.4792,36.034905
554.8884,36.485,36.040644
555.0408,36.4906,36.046183
555.1932,36.4958,36.051323
555.3456,36.5012,36.056662
555.498,36.5062,36.061602
555.6504,36.5114,36.066741
555.8028,36.5169,36.072181
555.9552,36.5229,36.078121
556.1076,36.5283,36.08346
556.26,36.5337,36.0888
556.4124,36.5393,36.09434
556.5648,36.5446,36.099579
556.7172,36.5502,36.105119
556.8696,36.5553,36.110159
557.022,36.5621,36.116899
557.1744,36.568,36.122739
557.3268,36.5745,36.129179
557.4792,36.581,36.135619
557.6316,36.5858,36.140359
557.784,36.5902,36.144699
557.9364,36.5943,36.148739
558.0888,36.5993,36.15368
558.2412,36.6046,36.15892
558.3936,36.6104,36.16466
558.546,36.6161,36.170301
558.6984,36.6222,36.176341
558.8508,36.6288,36.182881
559.0032,36.6347,36.188722
559.1556,36.6401,36.194062
559.308,36.6454,36.199303
559.4604,36.6515,36.205343
559.6128,36.6576,36.211384
559.7652,36.6633,36.217025
559.9176,36.6684,36.222065
560.07,36.6744,36.228006
560.2224,36.6801,36.233647
560.3748,36.6855,36.238988
560.5272,36.6908,36.244229
560.6796,36.6965,36.24987
560.832,36.7028,36.256111
560.9844,36.7092,36.262452
561.1368,36.7154,36.268593
561.2892,36.7212,36.274334
561.4416,36.7267,36.279775
561.594,36.7335,36.286516
561.7464,36.7397,36.292657
561.8988,36.7454,36.298299
562.0512,36.7502,36.30304
562.2036,36.7557,36.308481
562.356,36.7609,36.313623
562.5084,36.7663,36.318964
562.6608,36.7707,36.323305
562.8132,36.7746,36.327147
562.9656,36.7784,36.330888
563.118,36.782,36.33443
563.2704,36.7863,36.338672
563.4228,36.7901,36.342413
563.5752,36.7949,36.347155
563.7276,36.7997,36.351897
563.88,36.8051,36.357239
564.0324,36.8102,36.362281
564.1848,36.8148,36.366822
564.3372,36.8199,36.371864
564.4896,36.8246,36.376506
564.642,36.8301,36.381948
564.7944,36.835,36.38679
564.9468,36.8404,36.392133
565.0992,36.8454,36.397075
565.2516,36.8508,36.402417
565.404,36.8566,36.408159
565.5564,36.8625,36.414001
565.7088,36.8686,36.420044
565.8612,36.8744,36.425786
566.0136,36.8807,36.432028
566.166,36.887,36.438271
566.3184,36.8938,36.445013
566.4708,36.9002,36.451356
566.6232,36.9077,36.458798
566.7756,36.9142,36.465241
566.928,36.9213,36.472284
567.0804,36.9277,36.478626
567.2328,36.9342,36.485069
567.3852,36.94,36.490812
567.5376,36.9459,36.496655
567.69,36.952,36.502697
567.8424,36.9571,36.50774
567.9948,36.9628,36.513383
568.1472,36.9687,36.519226
568.2996,36.974,36.524469
568.452,36.9794,36.529812
568.6044,36.9847,36.535056
568.7568,36.9903,36.540599
568.9092,36.9961,36.546342
569.0616,37.0019,36.552085
569.214,37.0077,36.557828
569.3664,37.0125,36.562572
569.5188,37.0173,36.567315
569.6712,37.0233,36.573258
569.8236,37.0295,36.579402
569.976,37.0345,36.584345
570.1284,37.0395,36.589289
570.2808,37.0437,36.593432
570.4332,37.0475,36.597176
570.5856,37.0508,36.60042
570.738,37.0553,36.604863
570.8904,37.0608,36.610307
571.0428,37.0664,36.615851
571.1952,37.0723,36.621695
571.3476,37.079,36.628339
571.5,37.0853,36.634583
571.6524,37.0913,36.640527
571.8048,37.0965,36.645671
571.9572,37.1016,36.650715
572.1096,37.1051,36.654159
572.262,37.1106,36.659603
572.4144,37.1159,36.664847
572.5668,37.121,36.669891
572.7192,37.1267,36.675535
572.8716,37.1337,36.68248
573.024,37.1395,36.688224
573.1764,37.1443,36.692968
573.3288,37.1486,36.697213
573.4812,37.1535,36.702057
573.6336,37.1587,36.707202
573.786,37.1649,36.713346
573.9384,37.1713,36.719691
574.0908,37.1758,36.724135
574.2432,37.1808,36.72908
574.3956,37.1855,36.733725
574.548,37.1905,36.73867
574.7004,37.1947,36.742814
574.8528,37.1983,36.746359
575.0052,37.2043,36.752304
575.1576,37.2097,36.757649
575.31,37.2155,36.763394
575.4624,37.2211,36.768939
575.6148,37.2263,36.774084
575.7672,37.2321,36.779829
575.9196,37.2377,36.785374
576.072,37.2429,36.790519
576.2244,37.2479,36.795465
576.3768,37.2542,36.80171
576.5292,37.2599,36.807355
576.6816,37.2643,36.8117
576.834,37.268,36.815346
576.9864,37.2718,36.819091
577.1388,37.2752,36.822437
577.2912,37.2788,36.825982
577.4436,37.2823,36.829428
577.596,37.2865,36.833573
577.7484,37.2907,36.837719
577.9008,37.2955,36.842465
578.0532,37.3002,36.84711
578.2056,37.305,36.851856
578.358,37.3094,36.856202
578.5104,37.3142,36.860948
578.6628,37.3181,36.864794
578.8152,37.3218,36.86844
578.9676,37.3263,36.872886
579.12,37.3311,36.877632
579.2724,37.3373,36.883778
579.4248,37.3418,36.888224
579.5772,37.3468,36.89317
579.7296,37.3511,36.897416
579.882,37.3561,36.902362
580.0344,37.3613,36.907509
580.1868,37.3664,36.912555
580.3392,37.3708,36.916901
580.4916,37.3752,36.921248
580.644,37.3795,36.925494
580.7964,37.3854,36.93134
580.9488,37.39,36.935887
581.1012,37.3949,36.940734
581.2536,37.3983,36.94408
581.406,37.4021,36.947827
581.5584,37.4051,36.950773
581.7108,37.4093,36.95492
581.8632,37.4133,36.958867
582.0156,37.4182,36.963714
582.168,37.4222,36.967661
582.3204,37.427,36.972407
582.4728,37.4316,36.976954
582.6252,37.436,36.981301
582.7776,37.4403,36.985548
582.93,37.4445,36.989695
583.0824,37.4478,36.992943
583.2348,37.4515,36.99659
583.3872,37.4559,37.000937
583.5396,37.4602,37.005184
583.692,37.4632,37.008131
583.8444,37.4676,37.012479
583.9968,37.4714,37.016226
584.1492,37.4767,37.021473
584.3016,37.4799,37.024621
584.454,37.4841,37.028768
584.6064,37.4882,37.032816
584.7588,37.4934,37.037964
584.9112,37.4983,37.042811
585.0636,37.5038,37.048259
585.216,37.5092,37.053606
585.3684,37.5135,37.057854
585.5208,37.5166,37.060902
585.6732,37.5201,37.06435
585.8256,37.5243,37.068498
585.978,37.5274,37.071546
586.1304,37.5313,37.075393
586.2828,37.535,37.079041
586.4352,37.5398,37.08379
586.5876,37.5449,37.088838
586.74,37.5484,37.092286
586.8924,37.5512,37.095034
587.0448,37.5549,37.098682
587.1972,37.5592,37.10293
587.3496,37.5641,37.107779
587.502,37.5685,37.112127
587.6544,37.5732,37.116775
587.8068,37.5787,37.122224
587.9592,37.5843,37.127772
588.1116,37.5885,37.131921
588.264,37.5928,37.136169
588.4164,37.5974,37.140718
588.5688,37.6021,37.145366
588.7212,37.6073,37.150515
588.8736,37.6122,37.155364
589.026,37.6169,37.160012
589.1784,37.6208,37.163861
589.3308,37.6249,37.16791
589.4832,37.6287,37.171659
589.6356,37.6337,37.176608
589.788,37.6391,37.181957
589.9404,37.644,37.186806
590.0928,37.6489,37.191655
590.2452,37.6542,37.196904
590.3976,37.6598,37.202453
590.55,37.6647,37.207302
590.7024,37.6687,37.211251
590.8548,37.6736,37.216101
591.0072,37.678,37.22045
591.1596,37.6822,37.224599
591.312,37.6864,37.228749
591.4644,37.6918,37.234098
591.6168,37.6965,37.238747
591.7692,37.7011,37.243297
591.9216,37.7052,37.247347
592.074,37.7102,37.252296
592.2264,37.7146,37.256646
592.3788,37.7187,37.260695
592.5312,37.7219,37.263845
592.6836,37.7257,37.267595
592.836,37.7294,37.271245
592.9884,37.7341,37.275894
593.1408,37.739,37.280744
593.2932,37.7438,37.285494
593.4456,37.7476,37.289244
593.598,37.7521,37.293694
593.7504,37.7566,37.298144
593.9028,37.7619,37.303394
594.0552,37.7669,37.308345
594.2076,37.772,37.313395
594.36,37.7775,37.318845
594.5124,37.7834,37.324695
594.6648,37.7897,37.330945
594.8172,37.795,37.336196
594.9696,37.8005,37.341646
595.122,37.8059,37.346997
595.2744,37.8113,37.352347
595.4268,37.8156,37.356598
595.5792,37.8208,37.361748
595.7316,37.8264,37.367299
595.884,37.8325,37.373349
596.0364,37.8383,37.3791
596.1888,37.8442,37.384951
596.3412,37.8495,37.390202
596.4936,37.8542,37.394852
596.646,37.8598,37.400403
596.7984,37.8653,37.405854
596.9508,37.8707,37.411205
597.1032,37.8748,37.415256
597.2556,37.8788,37.419207
597.408,37.8831,37.423458
597.5604,37.8874,37.427709
597.7128,37.8922,37.43246
597.8652,37.8971,37.437311
598.0176,37.902,37.442163
598.17,37.9072,37.447314
598.3224,37.912,37.452065
598.4748,37.9171,37.457117
598.6272,37.9221,37.462068
598.7796,37.9278,37.467719
598.932,37.9342,37.474071
599.0844,37.9399,37.479722
599.2368,37.9453,37.485074
599.3892,37.9498,37.489526
599.5416,37.9555,37.495177
599.694,37.9617,37.501329
599.8464,37.9683,37.507881
599.9988,37.9751,37.514632
600.1512,37.9809,37.520384
600.3036,37.9864,37.525836
600.456,37.9908,37.530188
600.6084,37.9962,37.53554
600.7608,38.0019,37.541192
600.9132,38.0084,37.547644
601.0656,38.0145,37.553696
601.218,38.02,37.559148
601.3704,38.0254,37.5645
601.5228,38.0308,37.569852
601.6752,38.0365,37.575505
601.8276,38.0428,37.581757
601.98,38.049,37.587909
602.1324,38.0547,37.593562
602.2848,38.0595,37.598314
602.4372,38.064,37.602766
602.5896,38.0668,37.605519
602.742,38.0684,37.607071
602.8944,38.0684,37.607024
603.0468,38.0661,37.604677
603.1992,38.062,37.600529
603.3516,38.0584,37.596882
603.504,38.0569,37.595335
603.6564,38.0569,37.595287
603.8088,38.0596,37.59794
603.9612,38.0643,37.602593
604.1136,38.0707,37.608946
604.266,38.0799,37.618099
604.4184,38.09,37.628152
604.5708,38.0992,37.637305
604.7232,38.1066,37.644658
604.8756,38.1142,37.652211
605.028,38.1211,37.659064
605.1804,38.1282,37.666117
605.3328,38.1349,37.672771
605.4852,38.1427,37.680524
605.6376,38.1502,37.687977
605.79,38.1565,37.694231
605.9424,38.1632,37.700884
606.0948,38.1702,37.707837
606.2472,38.1769,37.714491
606.3996,38.1827,37.720245
606.552,38.1877,37.725198
606.7044,38.1935,37.730952
606.8568,38.1993,37.736705
607.0092,38.2052,37.742559
607.1616,38.2103,37.747613
607.314,38.2147,37.751967
607.4664,38.2192,37.75642
607.6188,38.2245,37.761674
607.7712,38.2305,37.767628
607.9236,38.2359,37.772982
608.076,38.2411,37.778136
608.2284,38.246,37.78299
608.3808,38.2519,37.788844
608.5332,38.2587,37.795598
608.6856,38.2648,37.801653
608.838,38.2699,37.806707
608.9904,38.2745,37.811261
609.1428,38.2804,37.817115
609.2952,38.2862,37.82287
609.4476,38.2922,37.828824
609.6,38.298,37.834578
609.7524,38.3047,37.841233
609.9048,38.3105,37.846987
610.0572,38.3157,37.852142
610.2096,38.3208,37.857196
610.362,38.3252,37.861551
610.5144,38.33,37.866306
610.6668,38.3338,37.87006
610.8192,38.3384,37.874615
610.9716,38.3427,37.87887
611.124,38.3484,37.884525
611.2764,38.3541,37.89018
611.4288,38.3595,37.895535
611.5812,38.3646,37.900589
611.7336,38.3694,37.905344
611.886,38.3734,37.9093
612.0384,38.3768,37.912655
612.1908,38.3803,37.91611
612.3432,38.3849,37.920665
612.4956,38.3901,37.92582
612.648,38.3953,37.930975
612.8004,38.4002,37.935831
612.9528,38.4062,37.941786
613.1052,38.412,37.947541
613.2576,38.4175,37.952997
613.41,38.4235,37.958952
613.5624,38.4303,37.965708
613.7148,38.4361,37.971463
613.8672,38.4417,37.977019
614.0196,38.4478,37.983074
614.172,38.4541,37.98933
614.3244,38.4598,37.994986
614.4768,38.4658,38.000942
614.6292,38.4716,38.006697
614.7816,38.4762,38.011253
614.934,38.4798,38.014809
615.0864,38.4844,38.019365
615.2388,38.4904,38.025321
615.3912,38.497,38.031877
615.5436,38.503,38.037833
615.696,38.5099,38.044689
615.8484,38.5153,38.050045
616.0008,38.5203,38.055001
616.1532,38.5252,38.059858
616.3056,38.53,38.064614
616.458,38.5355,38.07007
616.6104,38.5412,38.075727
616.7628,38.5463,38.080783
616.9152,38.5517,38.086139
617.0676,38.5567,38.091096
617.22,38.5631,38.097452
617.3724,38.5687,38.103009
617.5248,38.574,38.108265
617.6772,38.5789,38.113122
617.8296,38.5839,38.118079
617.982,38.5892,38.123335
618.1344,38.5946,38.128692
618.2868,38.6001,38.134149
618.4392,38.6054,38.139406
618.5916,38.6099,38.143863
618.744,38.6145,38.14842
618.8964,38.6181,38.151977
619.0488,38.6229,38.156734
619.2012,38.628,38.161791
