Easting,Northing,RL
727621.922,6978240.138,-1020.657674
647493.275,6901891.095,-1020.293216
793112.179,6821563.839,-1019.891647
697835.734,6973211.311,-1019.889744
775618.895,6910722.096,-1019.54318
698190.067,6995371.834,-1019.250128
642444.349,6890870.949,-1018.89754
703236.462,7000832.016,-1018.582377
786251.511,6943748.299,-1018.490171
762777.921,6777922.56,-1018.328086
693234.177,6995449.819,-1017.757104
652550.903,6912909.359,-1016.671628
637276.001,6868769.15,-1016.102254
637211.761,6863229.215,-1015.917963
637340.137,6874309.046,-1015.272059
787949.809,6810599.141,-1015.066878
781823.395,6966032.443,-1014.869754
692888.715,6973289.685,-1014.562745
757553.381,6988740.261,-1014.143315
693491.73,7012069.552,-1013.758362
642510.344,6896410.761,-1013.704752
637404.169,6879848.905,-1013.391698
815014.749,6909755.968,-1013.347346
647561.323,6907430.901,-1012.531155
777784.599,6794208.008,-1012.20495
687857.276,6967826.047,-1012.174353
682747.678,6956820.564,-1012.086671
722672.119,6978330.328,-1011.745335
637468.095,6885388.725,-1010.425338
662617.857,6929400.462,-1008.535
693148.032,6989909.838,-1008.445565
677646.548,6945813.305,-1008.34941
667622.977,6934873.282,-1008.174273
737628.26,6983594.814,-1008.142514
697924.543,6978751.494,-1007.965444
657617.191,6923925.758,-1007.871843
760365.765,6888882.711,-1007.619989
642576.231,6901950.535,-1007.270698
692975.301,6978829.771,-1007.24888
672632.544,6940344.228,-1006.997311
637531.918,6890928.508,-1006.337652
652620.989,6918449.164,-1006.167119
781569.016,6954947.874,-1006.161272
703416.828,7011912.202,-1006.108565
698101.71,6989831.755,-1006.026155
793945.255,6854823.98,-1005.403466
693061.74,6984369.822,-1004.777313
687941.782,6973366.073,-1004.535747
752598.495,6988842.119,-1004.392193
632372.774,6868824.946,-1004.272295
632310.83,6863285.076,-1004.267429
682830.235,6962360.57,-1003.966941
647629.259,6912970.67,-1003.413613
