Easting,Northing,RL
736121.875,6906017.609,-1912.545615
746164.315,7171878.4,-1912.460213
743869.96,7049989.892,-1909.817564
775045.337,7110336.373,-1908.957521
796797.445,6971226.149,-1907.39697
749953.296,6861382.977,-1906.218098
809229.044,6876622.808,-1906.210709
740820.125,6894836.716,-1904.419008
741138.676,7171970.196,-1902.60153
733091.077,7005852.125,-1902.544302
773692.708,6827582.327,-1902.034503
788771.59,6843858.819,-1902.016319
768803.278,6827695.957,-1901.783242
815448.757,6926386.544,-1901.400626
730411.702,7133369.674,-1900.736261
749710.804,7094219.233,-1899.267346
732987.581,7000311.358,-1898.668597
765935.358,7154870.346,-1897.953385
740026.008,7111029.247,-1897.769005
749835.997,6855840.887,-1897.641199
759147.648,6833459.55,-1897.514722
791716.921,6965801.795,-1896.870568
727723.905,6983780.922,-1894.57778
736012.926,6900476.133,-1894.100445
811785.844,6976402.773,-1893.519375
793945.255,6854823.98,-1893.316331
799127.39,6865787.538,-1892.437668
754376.601,6839109.24,-1891.239324
814140.263,6876494.069,-1890.943704
728432.928,7022565.481,-1890.785028
745508.623,6883653.203,-1889.893212
751190.072,7171784.707,-1889.260449
783606.438,6832892.036,-1889.163055
811083.307,6948687.023,-1889.15406
727621.922,6978240.138,-1888.806065
763913.959,6827807.534,-1886.492737
749718.507,6850298.765,-1884.191217
778582.252,6827466.644,-1883.742464
791321.589,6949174.048,-1883.217029
820527.087,6931800.776,-1881.658171
779809.706,7099146.938,-1881.529948
803225.404,7032075.117,-1881.431088
731307.594,6911654.598,-1880.759709
807928.027,7020869.291,-1879.265138
775162.329,7115877.557,-1876.277736
804175.968,6871206.06,-1876.071734
726799.833,6933912.667,-1875.878982
801746.765,6971105.986,-1875.758938
749065.423,7060975.02,-1875.315992
727825.714,6989321.672,-1874.664231
745394.375,6878111.362,-1872.395178
726903.199,6939453.718,-1870.950195
770728.275,7143686.939,-1870.761538
798513.233,7043278.249,-1870.515568
727006.392,6944994.735,-1865.873519
745279.942,6872569.489,-1865.813536
749600.828,6844756.61,-1865.507743
788635.176,6838315.614,-1864.929856
793806.967,6849280.697,-1864.193391
745165.321,6867027.582,-1861.539209
798987.245,6860244.173,-1860.792872
740708.535,6889295.058,-1859.190035
754256.221,6833566.901,-1857.93889
736113.153,7172060.094,-1857.486143
820819.257,6942887.946,-1857.198619
745050.514,6861485.643,-1856.74618
759024.75,6827917.058,-1856.548144
727417.437,6967158.47,-1855.649992
727519.766,6972699.321,-1854.596795
727109.413,6950535.719,-1854.470478
761133.342,7166051.167,-1852.140722
731201.096,6906113.268,-1851.700628
784686.908,7093496.462,-1850.376711
727927.35,6994862.39,-1850.373495
744935.52,6855943.671,-1849.012018
731094.421,6900571.904,-1847.864811
749603.715,7088678.609,-1847.77855
807792.096,7015326.574,-1847.473187
768675.525,6822153.185,-1846.77638
806142.678,6948811.785,-1846.702892
744819.459,7099855.21,-1846.668391
725685.582,7150075.778,-1845.787372
722771.88,6983871,-1844.516683
807246.028,6993155.425,-1844.367439
728332.16,7017024.929,-1844.242819
730991.693,7166608.417,-1843.22629
775279.112,7121418.711,-1841.949794
806696.22,6970983.829,-1841.023486
