Easting,Northing,RL
697657.664,6962130.84,-1221.069337
795992.656,6937969.697,-1220.445952
682249.419,6923579.779,-1220.139226
810800.634,6937600.529,-1219.370175
739241.215,6817250.486,-1219.357208
698278.274,7000911.878,-1219.347241
739127.067,6811708.362,-1218.928964
734245.367,6811807.959,-1218.90773
802017.679,6982191.537,-1218.877462
707730.037,6973048.599,-1218.814714
747974.64,7005565.477,-1218.080054
692540.905,6951128.991,-1217.703573
717722.415,6978418.532,-1216.671113
758011.906,7010905.855,-1216.018197
802152.791,6987734.27,-1215.829593
779372.271,6860724.17,-1215.743669
808940.236,6865535.583,-1215.581211
744008.866,6811606.706,-1215.491898
787796.781,7010256.336,-1215.154295
693406.026,7006529.676,-1215.061167
703236.462,7000832.016,-1214.785356
795451.624,6915798.149,-1214.117618
770570.296,6905291.473,-1213.914484
796797.445,6971226.149,-1213.653039
732883.908,6994770.558,-1213.621555
748890.765,6811502.993,-1213.207121
780671.947,6916150.938,-1212.545893
727825.714,6989321.672,-1211.828184
722771.88,6983871,-1210.467988
737946.454,7000217.665,-1209.599696
687432.606,6940125.383,-1209.414444
744125.349,6817148.943,-1209.28882
791716.921,6965801.795,-1209.095399
682332.809,6929119.999,-1208.105275
692628.078,6956669.217,-1207.758669
697746.774,6967671.093,-1207.438795
693491.73,7012069.552,-1207.31934
798706.273,6849157.355,-1207.171763
702782.841,6973130.948,-1206.470636
793251.583,6827107.27,-1205.115965
764786.298,6866605.174,-1204.651965
798846.873,6854700.779,-1204.645752
708287.206,7006290.392,-1202.866008
786381.484,6949290.798,-1202.307446
693320.175,7000989.765,-1202.215926
798565.446,6843613.903,-1201.007305
804033.749,6865662.58,-1200.759649
712772.807,6978504.75,-1200.296516
775618.895,6910722.096,-1199.319268
801882.337,6976648.775,-1199.260372
805165.013,6910009.619,-1199.226961
760002.406,6872256.098,-1198.668888
687517.826,6945665.587,-1198.568527
727927.35,6994862.39,-1198.140823
708194.741,7000750.179,-1198.128779
786511.239,6954833.267,-1198.099816
698190.067,6995371.834,-1198.030953
677322.824,6923652.991,-1197.851127
692715.104,6962209.409,-1197.705676
784275.833,6860607.231,-1197.677916
810089.814,6909883.804,-1197.517292
743013.344,7005663.001,-1197.328585
773024.534,7016131.7,-1196.978793
753048.18,7011007.201,-1196.401752
722871.472,6989411.638,-1196.301849
803891.299,6860119.071,-1194.73063
682416.061,6934660.184,-1194.46475
703146.046,6995291.871,-1194.183799
697835.734,6973211.311,-1193.955449
777990.941,7016022.599,-1193.832076
732987.581,7000311.358,-1192.882582
798987.245,6860244.173,-1192.492769
717819.955,6983959.094,-1191.776466
749009.583,6817045.344,-1191.67895
768058.251,7016238.83,-1191.659564
707823.294,6978588.983,-1190.871419
802287.674,6993276.974,-1190.664743
760365.765,6888882.711,-1190.211441
788087.321,6816142.496,-1189.995804
687602.903,6951205.755,-1189.445287
702873.874,6978671.231,-1187.85599
692801.983,6967749.565,-1187.751189
789179.514,6860488.253,-1187.627894
693234.177,6995449.819,-1187.401461
794083.318,6860367.233,-1187.132593
783067.036,6810719.333,-1186.767869
798424.391,6838070.421,-1186.675916
790524.94,6915917.762,-1186.619803
722970.894,6994952.243,-1186.562868
708379.514,7011830.571,-1185.755938
677403.957,6929193.123,-1184.73549
785598.382,6916035.358,-1184.351781
698541.988,7017531.802,-1184.038523
698101.71,6989831.755,-1183.376763
697924.543,6978751.494,-1183.05608
713153.113,7000666.366,-1182.825533
803748.617,6854575.534,-1182.490666
708102.117,6995209.931,-1182.467925
791189.368,6943631.407,-1182.035715
687687.837,6956745.888,-1181.262676
728028.813,7000403.074,-1181.133001
763092.089,7016343.988,-1180.282658
682499.173,6940200.332,-1180.178883
717917.33,6989499.623,-1180.178115
782957.473,7015911.526,-1179.855271
738052.157,7005758.55,-1179.417581
692888.715,6973289.685,-1178.836204
804175.968,6871206.06,-1178.709844
718014.538,6995040.117,-1178.423835
698013.202,6984291.642,-1178.395343
703055.477,6989751.692,-1178.178209
713247.784,7006206.685,-1178.047413
808795.48,6859991.928,-1176.78068
748084.568,7011106.574,-1176.641782
693148.032,6989909.838,-1176.298868
702964.753,6984211.479,-1175.751465
713058.28,6995126.013,-1175.617801
718111.581,7000580.578,-1175.069628
723070.147,7000492.814,-1174.932839
793112.179,6821563.839,-1174.889472
760123.724,6877798.334,-1174.601107
815736.895,6937473.456,-1173.580739
687772.628,6962285.985,-1173.485625
769691.816,6866494.481,-1173.175497
692975.301,6978829.771,-1172.657
792761.368,7010141.172,-1172.048823
797594.103,7004481.564,-1171.57414
693061.74,6984369.822,-1171.3049
800240.344,6910133.414,-1170.62241
703506.779,7017452.243,-1170.236738
677484.956,6934733.22,-1169.740255
712868.127,6984045.205,-1169.623157
760244.843,6883340.538,-1169.333007
682582.147,6945740.445,-1168.588525
803605.704,6849031.968,-1167.825111
799127.39,6865787.538,-1166.794338
687857.276,6967826.047,-1166.230321
733091.077,7005852.125,-1165.692549
798283.11,6832526.91,-1165.634894
707916.393,6984129.334,-1165.176828
758126.046,7016447.176,-1165.002145
708009.334,6989669.649,-1163.818009
672475.183,6929264.242,-1163.690681
712963.284,6989585.626,-1163.182048
718208.458,7006121.005,-1162.3158
801746.765,6971105.986,-1161.354623
682664.982,6951280.522,-1160.998994
687941.782,6973366.073,-1160.127278
815014.749,6909755.968,-1158.847083
743121.069,7011203.974,-1158.175865
688194.44,6989985.941,-1158.13182
728130.102,7005943.726,-1157.419223
806003.71,6943268.703,-1157.312658
813993.678,6870950.322,-1156.999322
688026.144,6978906.064,-1156.169872
723169.23,7006033.352,-1155.844667
688110.364,6984446.02,-1155.368893
713342.293,7011746.971,-1155.30511
682747.678,6956820.564,-1154.481698
796127.351,6943512.511,-1154.175352
787924.133,7015798.481,-1153.262197
677565.82,6940273.281,-1153.043776
693577.286,7017609.393,-1152.941389
810942.088,6943143.79,-1152.564897
813846.854,6865406.547,-1152.476586
806971.591,6982069.683,-1151.938486
801065.464,6943391.61,-1150.764785
764910.112,6872147.567,-1149.792055
820233.941,6920713.498,-1149.544422
803462.56,6843488.373,-1149.394894
796663.877,6965683.479,-1149.268812
802422.326,6998819.651,-1149.213213
672553.929,6934804.253,-1148.615163
682830.235,6962360.57,-1148.373311
652410.382,6901829.638,-1147.688279
753160.12,7016548.393,-1147.656642
808650.488,6854448.245,-1147.323001
787949.809,6810599.141,-1145.703885
