,ID,lon,lat,easting,northing,projection,elevation,gw_bore_depth,gw_level,gw_level_std
4412,10008460.0,150.00168394,-29.40398592,791289.2570425124,6743506.510093729,56.0,221.65223167820167,83.3,15.164809523809526,1.8367451055512407
4413,10016317.0,147.36754876,-35.08522716,533504.697995139,6117443.730127379,55.0,179.72725920000042,70.1,8.825032258064518,2.392838340034709
4414,10005638.0,151.85304506,-30.23702833,967225.7749671966,6644969.977913323,56.0,1315.4995067999912,46.0,3.983333333333333,1.9815874668782325
4415,10054764.0,150.57533769,-34.22981799,829361.9281649394,6206576.7225054605,56.0,295.4723242926259,142.0,32.455999999999996,0.3730201066966772
4416,10050603.0,149.78640902,-29.28676515,770699.6160426748,6757021.012323212,55.0,199.584889951609,80.0,17.159054726368158,1.1403576300302505
4417,10050605.0,149.78640902,-29.28676515,770699.6160426748,6757021.012323212,55.0,199.584889951609,80.0,17.13990099009901,0.980945689445947
4418,10050002.0,148.68083954,-31.70134383,659287.0504643056,6491439.3151574265,55.0,285.2764588784458,33.0,10.51404255319149,0.15377739609880267
4419,10041824.0,149.31170007,-29.99871134,722991.4774250595,6679107.510982877,55.0,176.56157826423058,83.8,34.25655660377359,4.637923446731242
4420,10048485.0,149.67363509,-29.51898775,759149.1417513434,6731532.234386453,55.0,193.85299060587647,96.0,10.622974683544305,0.3987139285596021
4421,10046761.0,150.43808177,-31.18981537,827660.0060238339,6544266.537016297,56.0,280.29724138439065,92.4,16.32357723577236,3.4418167659738512
4422,10045511.0,148.63672932,-31.73593647,655048.7548917303,6487668.068280682,55.0,286.40630307710586,99.8,16.414444444444438,0.26588443472280576
4425,10054788.0,149.90397769999998,-31.3405472,776295.9066594691,6529012.099854711,55.0,341.739619796863,42.0,10.293013698630137,0.4675575854402946
4427,10144821.0,148.96425427,-34.67344188,679963.1730432545,6161414.662199462,55.0,640.4712935484172,92.0,0.30525423728813555,0.5543307338422121
4428,10127166.0,149.18425572,-34.97649681,699390.6186102033,6127384.046497742,55.0,643.7897814562332,80.0,23.90264367816092,0.7408793467009863
4429,10130806.0,148.5935944,-32.280983299999995,650071.033774357,6427303.953371644,55.0,269.8581286295044,25.5,10.5,0.0
4430,10007415.0,151.17422937,-32.54988123,892054.0923680309,6390919.294441083,56.0,43.616655198486605,14.3,7.680454545454543,1.2371465602628686
4432,10005689.0,152.7506638,-31.460169399999995,1046759.6998424276,6505047.665841086,56.0,2.676902447167466,15.5,2.25890625,0.8452886289374402
4433,10004631.0,152.8266111,-31.413594399999997,1054267.3064927168,6509839.281394601,56.0,1.0805481902073095,23.8,1.1729824561403508,0.2731490494235426
4434,10002343.0,148.4144555,-32.157363800000006,633380.1107318198,6441245.115606312,55.0,248.14463128304084,80.8,10.030333333333333,0.5638636979282049
4435,10011586.0,152.5892249,-31.8097805,1029394.5564599249,6467011.237361241,56.0,4.943227247442347,26.4,1.7682051282051283,0.383224322035205
4436,10006278.0,152.98301692,-28.71508004,1084912.1109362966,6808873.381986211,56.0,45.57561311123793,34.5,12.611034482758622,0.8145883023093414
4437,10015485.0,148.4586814,-32.19371529,637496.2585707705,6437159.4749730285,55.0,258.44663617659455,19.6,17.023098591549292,0.6953003030392458
4438,10020249.0,149.19231121,-34.98121895,700114.5955926039,6126844.138427062,55.0,637.083953152837,5.5,1.0862650602409638,0.3869893396725252
4440,10072969.0,150.68697969999997,-32.25731379,847382.7440063754,6425071.945865177,56.0,170.97833368380296,32.9,2.8466666666666662,2.3004540614602345
4444,10061226.0,150.7468,-34.0417,845932.4010881677,6226883.1561093945,56.0,88.33939199999777,11.0,2.979538461538461,0.08273090333644313
4447,10080636.0,148.64341431,-33.65121984,652391.3312719093,6275303.703772643,55.0,377.93595642731736,9.6,6.869999999999999,2.23
4448,10087352.0,148.68730305,-33.70955336,656355.8476999064,6268769.471100466,55.0,382.53766482551424,12.0,5.5,0.0
4449,10121177.0,147.22234569,-35.10817612,520262.6910996203,6114937.896208182,55.0,185.34910820103082,2.89,1.7384782608695653,0.7731836144806247
4450,10144682.0,147.49777649,-35.19800862,545313.4277947341,6104884.713457669,55.0,229.77413403409062,12.6,3.0900000000000003,1.3036103712382776
4452,10126016.0,147.58091116,-30.73306281,555611.6365375997,6599836.726261515,55.0,142.90212613658247,11.0,2.2,0.3899999999999999
4453,10127095.0,147.58034839,-30.70537263,555573.6393829143,6602905.715329265,55.0,142.4254203999998,11.5,2.1,0.25
4454,10134831.0,147.50092574,-30.64959512,547995.6704661789,6609123.716446068,55.0,140.45141440000006,12.0,5.58,0.34999999999999964
4455,10118202.0,150.41951819,-31.64174288,824328.52379732,6494192.274908949,56.0,339.03658239999993,5.0,4.22375,0.2740865511111409
4456,10125811.0,149.85384867,-31.26555373,771739.9922054787,6537453.2321157325,55.0,337.29013807395717,10.0,10.87,0.0
4457,10005700.0,147.86813619,-32.23038524,581795.7614831253,6433696.871204717,55.0,215.5301140000002,91.7,47.28,0.1252552948537062
4459,10030838.0,147.39896484,-31.13677758,538033.2740789617,6555171.042687511,55.0,158.0,425.5,-1.7,2.204910787072204
4460,10024732.0,150.19084745,-29.42870692,809580.5978231904,6740277.476796642,56.0,255.8388582919088,200.9,11.34,7.471970958187673
4462,10012407.0,150.1121061,-32.06679107,793805.2573272996,6447922.180628024,56.0,366.2004144712258,21.2,11.613333333333335,2.413591146450083
4463,10030987.0,150.32222818,-28.57037428,825013.2628761702,6835102.148205118,56.0,219.3255427502309,212.1,-2.555,0.9930760293149764
4465,10041032.0,146.94590331,-29.41622608,494752.23279667593,6745897.451465485,55.0,126.00375463667784,451.7,-29.816000000000006,11.247882645191495
4467,10007898.0,147.65673725,-31.00955382,562690.515689374,6569154.159704056,55.0,153.08268630940668,309.1,-5.97,0.0
4468,10004130.0,147.19067998,-35.14012112,517370.16087202856,6111401.219789743,55.0,264.68191819766747,46.9,0.46,0.0
4469,10006228.0,150.54521899,-32.35924247,833644.243886474,6414214.800742712,56.0,134.4811880969536,15.2,12.6,0.0
4470,10071510.0,150.3849366,-31.92868202,820055.2159462692,6462465.777925072,56.0,406.01809533834717,35.4,11.56,4.412346314604057
4471,10026449.0,150.1800139,-28.904539500000002,810102.7097929992,6798428.238553848,56.0,232.14640799999947,922.0,-6.425789473684211,5.45839123763102
4473,10008451.0,147.57678656,-35.18428384,552514.7543152585,6106367.9360474665,55.0,246.42228630220157,33.5,-0.56,0.0
4474,10006993.0,149.46505799,-32.78926875,730850.974957346,6369383.998657471,55.0,819.6622806727643,30.5,4.243333333333333,0.7237095795659716
4475,10013768.0,147.714025,-34.1423499,565829.1024804981,6221830.141547324,55.0,236.04357141199998,102.0,37.42829787234042,0.19701300474340827
4476,10047925.0,147.47817777,-35.24122956,543506.2381024278,6100100.203818016,55.0,234.13265434365957,30.5,3.65,0.0
4477,10048463.0,150.32059177,-32.25658884,812846.9423244316,6426281.068926455,56.0,218.90441429813183,82.0,6.8025,1.505994272897477
4478,10017301.0,148.35922198,-30.73816078,630118.6357118723,6598626.894378328,55.0,156.6859311999998,427.3,-6.63,0.0
4479,10027407.0,147.73839080000002,-30.244274199999996,571041.9986015703,6653916.001791951,55.0,128.0,444.7,-26.772777777777783,5.98038813823573
4480,10023500.0,148.1967204,-29.6623268,615813.9928712836,6718032.000542096,55.0,141.1480160000021,1006.8,-15.079999999999998,9.00470987872458
4481,10037981.0,149.98112959999997,-29.039543100000003,790320.9976430901,6783965.0013437355,55.0,215.47110400000173,1111.6,-6.346326530612244,2.7286751617361342
4482,10025762.0,147.92867142,-30.50371887,589114.314828716,6625029.767040983,55.0,135.89252880000006,500.0,-24.48,13.77
4483,10023101.0,148.17870693,-34.03788817,608805.5681737465,6233016.53418719,55.0,314.29603796930337,106.7,43.42333333333333,2.8840519335746286
4484,10049832.0,149.45669912,-30.15509939,736609.7985944344,6661478.999739727,55.0,191.18983967226967,113.4,19.491628959276017,2.0484184535810344
4485,10019814.0,148.3643888,-30.987288800000005,630275.9276524445,6571008.0922003975,55.0,180.19556763033503,635.5,-9.864,3.7908328900124313
4486,10020931.0,148.28728481,-31.18316132,622661.3158697432,6549385.365864551,55.0,197.38749564781543,670.3,-10.80875,9.262214148760544
4487,10000118.0,146.60507129,-29.13678247,461584.55979903036,6776795.440685727,55.0,145.6284341637104,518.0,-32.654444444444444,4.581346505392179
4488,10051835.0,150.87392069,-32.15814537,865404.5801540925,6435453.726575116,56.0,165.56408066184463,7.0,5.9719672131147545,0.8775596185849266
4489,10005797.0,148.60451209,-32.18676998,651255.338889104,6437733.623718485,55.0,258.46855348517744,22.3,15.25153846153846,0.3784552845011733
4490,10061506.0,150.40472830000002,-28.85815082,832177.1973074377,6802962.804738067,56.0,241.05308992093003,243.8,2.841111111111111,1.4555368955546912
4491,10006033.0,150.42417408,-29.12537246,833216.1853691959,6773274.070605559,56.0,340.10820888595345,158.5,39.83181818181819,5.860742767356707
4492,10022425.0,147.19123562,-35.14512114,517419.712135769,6110846.625366,55.0,270.1860420707265,57.3,3.39,0.0
4493,10014634.0,148.64117871,-32.22899206,654640.7779817659,6433000.464345224,55.0,276.4839543649312,9.2,4.993375,1.7701133041065482
4494,10057534.0,149.96226966,-32.34148653,778813.7188347303,6417854.204885343,55.0,370.6674284404679,35.1,7.725,0.8849999999999998
4495,10027903.0,150.2730928,-31.8581512,809711.2665060769,6470614.61612452,56.0,659.4519641148788,29.5,4.733333333333333,0.8956685895029604
4497,10023503.0,148.68282352,-30.33593686,661766.4675445087,6642789.106825748,55.0,147.8947361015601,672.4,-25.4516,7.955009832803477
4498,10054566.0,150.56033795,-34.23176251,827971.9336967705,6206409.443437759,56.0,316.4691572210405,61.0,17.9046875,0.3327253406997282
4499,10059983.0,148.46645841,-32.13621524,638316.269207716,6443524.026297419,55.0,254.1851280616254,20.4,14.723093525179856,0.4254017972397006
4500,10000725.0,149.62169584,-30.09232072,752666.2812517376,6668085.025380207,55.0,198.2070015999996,43.3,18.27081196581197,0.9284417276093428
4501,10028113.0,147.26955851,-33.13339312,525143.1101931791,6333892.595488081,55.0,196.75728053110055,90.5,5.8430909090909084,0.9726989120759408
4502,10049960.0,146.80966713,-35.00460412,482632.7726189076,6126429.808421614,55.0,158.67790077731223,80.8,5.510754716981132,1.13567730998504
4503,10046962.0,147.25652005,-35.1020785,523378.79869322805,6115606.628113197,55.0,177.3586197728791,87.5,8.178744394618834,0.6546208584349998
4504,10048625.0,150.33141472,-30.97870489,818192.5879549352,6567993.322428309,56.0,271.90412221947616,147.8,7.964822695035461,1.127443982245662
4505,10067056.0,150.45668986,-30.97842643,830165.6691969091,6567658.73921396,56.0,282.0,94.5,12.107073170731706,2.993888281721035
4506,10048630.0,149.67364081,-30.27315355,757203.573915429,6647919.739770299,55.0,206.0,94.5,9.450333333333333,2.7638849268536654
4507,10001836.0,149.84086077,-30.36926361,773029.4522355306,6636872.26158442,55.0,220.89242590114787,111.0,8.309178082191782,0.9363263784643654
4508,10000806.0,149.82724264,-29.40676484,774346.2758204337,6743621.730614239,55.0,205.76911680000262,95.0,12.07772511848341,2.0808657832384267
4510,10004510.0,150.11446222,-29.72204042,801292.2176246006,6707951.704939203,56.0,276.783034795546,21.6,5.81,0.3244482495971687
4511,10059802.0,150.47724751,-31.18925947,831396.691765506,6544211.335816051,56.0,285.0979672000072,88.0,13.374296296296293,3.0674758692620228
4512,10050425.0,149.60505449,-32.59148891,744504.2186077621,6391003.879782131,55.0,451.6917467999984,14.0,4.096442307692308,0.3479581049859937
4513,10046760.0,150.43808177,-31.18981537,827660.0060238339,6544266.537016297,56.0,280.29724138439065,92.4,16.49376,3.808019047011189
4514,10046762.0,150.43808177,-31.18981537,827660.0060238339,6544266.537016297,56.0,280.29724138439065,92.4,13.770862068965515,2.8201994821122254
4515,10059693.0,150.424747,-31.164531,826475.3407540168,6547110.582286143,56.0,278.53036000000003,91.4,18.58360655737705,4.612947399879536
4516,10045509.0,150.36252608,-31.03981578,820960.5568154685,6561125.68086453,56.0,270.0022599041892,120.0,10.843577981651377,2.8609180931410774
4517,10052801.0,149.03392644,-29.98399063,696219.7556429468,6681247.6068296805,55.0,161.9018107973018,71.9,29.74754098360656,0.5607289042470068
4518,10053073.0,149.89975845,-31.15343012,776439.5436037256,6549773.113383204,55.0,304.39384565499785,36.1,9.061911764705881,1.0891986495111374
4521,10018600.0,150.5592268,-34.22759585,827885.7045396869,6206875.365229495,56.0,320.11357000940484,137.1,31.615,0.10499999999999864
4523,10003734.0,150.0032361,-36.1206527,770299.6996612333,5998491.072378183,56.0,14.925341297598095,27.7,11.055384615384614,0.5577787731379832
4524,10001240.0,148.4485333,-32.1766249,636565.1228326894,6439067.068898322,55.0,250.77482666795046,93.0,13.335808080808079,0.5917284248906668
4525,10012104.0,153.0064138,-28.941236100000005,1085928.9777786836,6783628.059165935,56.0,33.16316682758563,35.0,5.54840909090909,0.3296274976243375
4529,10022611.0,150.85253194,-32.13953456,863459.7683363778,6437591.241950818,56.0,173.636222617826,12.2,7.260312499999999,1.6140505807885173
4532,10103708.0,150.84268364,-32.2090282,862254.25151193,6429913.895901904,56.0,206.2885303653425,23.0,2.39,0.0
4536,10070769.0,151.7627999,-32.40675021,948095.6379805128,6404482.299961334,56.0,50.9651653441432,5.5,3.935,0.015000000000000124
4539,10114143.0,148.56173756,-32.4664929,646770.4628404703,6406781.246443773,55.0,294.53441567864445,16.0,5.540000000000001,0.5689112408803327
4540,10128407.0,147.55463102,-30.54296257,553199.6843881253,6620916.648596436,55.0,137.63631250126883,12.0,7.5855000000000015,0.8866762374170181
4541,10130229.0,147.53546859,-30.79842461,551226.6468452225,6592614.767383721,55.0,146.47892158719884,10.93,5.016086956521738,0.7055539860430045
4542,10128330.0,147.74381544,-31.268160700000003,570810.5690735714,6540439.92889432,55.0,172.7569444813958,22.0,16.45,0.0
4543,10122414.0,150.40500167,-31.32862184,824030.2635480931,6528967.716655255,56.0,297.52291426597907,9.25,6.17,0.0
4544,10127994.0,150.43865226,-31.64284095,826140.4627041338,6494013.390706465,56.0,338.76242629575387,5.0,4.158,0.5257147515525887
4545,10117992.0,150.21033976,-30.99824756,806559.9553086433,6566166.247721469,56.0,319.78895305055687,5.9,0.47,0.0
4546,10027851.0,148.24810906,-30.37177257,619930.6775488363,6639357.544622267,55.0,135.0,693.0,-19.126470588235296,8.04672380623573
4547,10017942.0,150.64222457,-28.94370452,855072.4853605863,6792784.954666365,56.0,276.84423424482367,102.1,19.737272727272728,1.3704418060616994
4550,10036928.0,147.76741727,-32.08384442,572421.5732646649,6450013.098988809,55.0,209.25884682367985,131.8,45.3068,2.6050131976633053
4551,10000414.0,149.77282939,-32.51732127,760470.5904890827,6398831.1162017435,55.0,636.6907856299994,48.8,11.896666666666668,0.420898509804389
4552,10077309.0,147.56733767,-34.93733846,551810.230269652,6133758.925093777,55.0,324.35575386810683,28.7,8.73,0.0
4553,10009138.0,147.99621219,-34.37955658,591588.5247104162,6195308.600626305,55.0,302.57745289639917,173.7,71.63333333333334,8.537889408721309
4554,10006637.0,147.52284377,-30.297888300000004,550276.12924087,6648089.731474685,55.0,125.51215159999997,479.76,-6.986363636363635,0.2760853862410463
4555,10033696.0,149.73920605,-31.18537526,761040.4380541864,6546620.912430419,55.0,343.119575374509,17.7,4.3,0.0
4556,10040929.0,148.43701954,-32.79816089,634551.0718794113,6370174.491412954,55.0,443.94351053649626,28.9,1.65,0.35
4558,10027853.0,149.95085288,-29.59620826,785813.2207180108,6722319.648633743,55.0,236.2496824000061,776.5,3.2777777777777777,15.882844537968754
4559,10020431.0,151.1862119,-32.5507816,893176.4338370576,6390775.083087279,56.0,42.34144761702497,14.9,13.048000000000002,0.98603448215567
4560,10021471.0,150.31308303,-31.06037162,816170.5345103878,6558987.7677077595,56.0,269.2196674095274,9.1,5.493150684931508,0.7725351908681364
4561,10038425.0,149.6691965,-30.28065357,756756.3336109754,6647098.255301899,55.0,206.17842839999958,98.5,11.39782608695652,1.5706989762847874
4562,10057818.0,147.38614619999998,-35.11326601,535187.9462303186,6114327.843895769,55.0,180.43176635046123,70.1,8.219432624113475,1.7328260740499313
4563,10045761.0,149.66169611,-30.21482035,756205.5281709615,6654414.232907742,55.0,204.5031631825493,70.1,9.284122807017543,0.9350249188944242
4565,10048329.0,150.91279143,-31.08203292,873355.0932956575,6554718.760891889,56.0,376.2305449293432,12.5,6.396153846153847,0.3747776461098882
4566,10054691.0,146.77155988,-34.79660213,479102.99067408894,6149488.834676411,55.0,151.0871856000004,95.1,3.8632704402515716,0.5100924775637274
4567,10048333.0,149.9641926,-30.45815152,784629.3452742841,6626711.6943329265,55.0,228.88440639999664,118.9,7.341610169491526,1.345020616273842
4568,10050466.0,149.980303,-30.46037,786170.4955079018,6626424.954670023,55.0,233.15347999999958,98.5,9.54145299145299,0.8349755766500971
4570,10052881.0,147.91378083,-34.02616399,584361.1458567493,6234566.553119628,55.0,266.30739920000343,18.3,4.274126984126985,1.5741075929026458
4571,10067055.0,150.45668986,-30.97842643,830165.6691969091,6567658.73921396,56.0,282.0,94.5,7.041612903225807,0.7142776489807775
4572,10001763.0,147.36580158,-35.08670219,533344.8289902466,6117280.73732366,55.0,179.9042627999998,50.6,6.47878205128205,0.8121460514640286
4573,10015532.0,150.13196204,-29.49231478,803674.6467967508,6733379.4376904955,56.0,229.57777360000009,49.0,8.071159420289856,0.8950586889756309
