# eastings,northings,RL
1157612.244,6138762.437,-4928.434
1162649.391,6138762.437,-4855.828
1167686.538,6138762.437,-4784.435
1172723.685,6138762.437,-4951.823
1177760.832,6138762.437,-4975.621
1182797.979,6138762.437,-4952.891
1187835.126,6138762.437,-4890.815
1192872.272,6138762.437,-4862.671
1197909.419,6138762.437,-4830.411
1202946.566,6138762.437,-4680.506
1207983.713,6138762.437,-4674.012
1213020.860,6138762.437,-4759.017
1218058.007,6138762.437,-4779.532
1223095.154,6138762.437,-4770.975
1228132.301,6138762.437,-4759.061
1233169.448,6138762.437,-4618.898
1238206.595,6138762.437,-4544.211
447374.524,6143777.851,149.508
452411.671,6143777.851,160.234
457448.818,6143777.851,197.605
462485.965,6143777.851,150.000
467523.112,6143777.851,150.130
472560.259,6143777.851,152.746
477597.406,6143777.851,153.732
482634.553,6143777.851,154.266
487671.700,6143777.851,161.422
492708.847,6143777.851,174.340
497745.993,6143777.851,174.541
502783.140,6143777.851,186.414
507820.287,6143777.851,203.355
512857.434,6143777.851,218.590
517894.581,6143777.851,243.574
522931.728,6143777.851,271.262
527968.875,6143777.851,293.373
533006.022,6143777.851,306.972
538043.169,6143777.851,354.954
543080.316,6143777.851,305.932
548117.463,6143777.851,247.502
553154.610,6143777.851,310.411
558191.757,6143777.851,341.946
563228.904,6143777.851,302.040
568266.051,6143777.851,267.605
573303.198,6143777.851,254.949
578340.345,6143777.851,293.602
583377.492,6143777.851,444.528
588414.639,6143777.851,495.142
593451.786,6143777.851,435.833
598488.932,6143777.851,327.823
603526.079,6143777.851,281.314
608563.226,6143777.851,439.545
613600.373,6143777.851,352.225
618637.520,6143777.851,273.191
623674.667,6143777.851,307.435
628711.814,6143777.851,382.741
633748.961,6143777.851,481.712
638786.108,6143777.851,585.430
643823.255,6143777.851,585.159
648860.402,6143777.851,490.081
653897.549,6143777.851,517.475
658934.696,6143777.851,654.941
663971.843,6143777.851,479.653
669008.990,6143777.851,478.630
674046.137,6143777.851,497.775
679083.284,6143777.851,551.541
684120.431,6143777.851,607.712
689157.578,6143777.851,686.758
694194.725,6143777.851,591.892
699231.871,6143777.851,628.802
704269.018,6143777.851,630.987
709306.165,6143777.851,634.725
714343.312,6143777.851,668.039
719380.459,6143777.851,765.563
724417.606,6143777.851,726.418
729454.753,6143777.851,759.925
734491.900,6143777.851,718.163
739529.047,6143777.851,722.121
744566.194,6143777.851,640.896
749603.341,6143777.851,644.258
754640.488,6143777.851,695.166
759677.635,6143777.851,728.438
764714.782,6143777.851,647.835
769751.929,6143777.851,587.902
774789.076,6143777.851,557.965
779826.223,6143777.851,524.526
784863.370,6143777.851,435.589
789900.517,6143777.851,544.084
794937.663,6143777.851,223.652
799974.810,6143777.851,456.620
805011.957,6143777.851,97.848
810049.104,6143777.851,231.014
815086.251,6143777.851,76.117
820123.398,6143777.851,344.014
825160.545,6143777.851,288.280
830197.692,6143777.851,228.940
835234.839,6143777.851,29.696
840271.986,6143777.851,72.561
845309.133,6143777.851,15.474
850346.280,6143777.851,-17.212
855383.427,6143777.851,-48.389
860420.574,6143777.851,-100.594
865457.721,6143777.851,-119.630
870494.868,6143777.851,-132.801
875532.015,6143777.851,-166.722
880569.162,6143777.851,-219.920
885606.309,6143777.851,-435.890
890643.456,6143777.851,-1134.674
895680.602,6143777.851,-1893.192
900717.749,6143777.851,-2184.082
905754.896,6143777.851,-2605.992
910792.043,6143777.851,-3132.575
915829.190,6143777.851,-2670.631
920866.337,6143777.851,-3013.762
925903.484,6143777.851,-3611.376
930940.631,6143777.851,-4441.879
935977.778,6143777.851,-4343.441
941014.925,6143777.851,-4574.189
946052.072,6143777.851,-4883.265
951089.219,6143777.851,-4844.115
956126.366,6143777.851,-4861.507
961163.513,6143777.851,-4884.724
966200.660,6143777.851,-4871.799
971237.807,6143777.851,-4755.792
976274.954,6143777.851,-4753.346
981312.101,6143777.851,-4789.457
986349.248,6143777.851,-4789.119
991386.394,6143777.851,-4797.725
996423.541,6143777.851,-4853.182
1001460.688,6143777.851,-4861.784
1006497.835,6143777.851,-4869.804
1011534.982,6143777.851,-4871.128
1016572.129,6143777.851,-4859.908
1021609.276,6143777.851,-4857.775
1026646.423,6143777.851,-4868.429
1031683.570,6143777.851,-4928.062
1036720.717,6143777.851,-4934.551
1041757.864,6143777.851,-4915.337
1046795.011,6143777.851,-4897.374
1051832.158,6143777.851,-4879.487
1056869.305,6143777.851,-4871.276
1061906.452,6143777.851,-4877.424
1066943.599,6143777.851,-4871.594
1071980.746,6143777.851,-4872.666
1077017.893,6143777.851,-4886.946
1082055.040,6143777.851,-4916.475
1087092.187,6143777.851,-4891.458
1092129.333,6143777.851,-4876.286
1097166.480,6143777.851,-4867.851
1102203.627,6143777.851,-4852.939
1107240.774,6143777.851,-4895.711
1112277.921,6143777.851,-4896.734
1117315.068,6143777.851,-4872.557
1122352.215,6143777.851,-4867.855
1127389.362,6143777.851,-4878.088
1132426.509,6143777.851,-4879.964
1137463.656,6143777.851,-4915.494
1142500.803,6143777.851,-4888.044
1147537.950,6143777.851,-4798.044
1152575.097,6143777.851,-4866.689
1157612.244,6143777.851,-4957.106
1162649.391,6143777.851,-4822.296
1167686.538,6143777.851,-4777.629
1172723.685,6143777.851,-4952.397
1177760.832,6143777.851,-5035.998
1182797.979,6143777.851,-4978.201
1187835.126,6143777.851,-4863.822
1192872.272,6143777.851,-4804.292
1197909.419,6143777.851,-4704.565
1202946.566,6143777.851,-4591.423
1207983.713,6143777.851,-4689.212
1213020.860,6143777.851,-4830.723
1218058.007,6143777.851,-4861.173
1223095.154,6143777.851,-4765.722
1228132.301,6143777.851,-4675.207
1233169.448,6143777.851,-4587.453
1238206.595,6143777.851,-4794.645
447374.524,6148793.264,139.462
452411.671,6148793.264,151.961
457448.818,6148793.264,148.409
462485.965,6148793.264,152.332
467523.112,6148793.264,153.106
472560.259,6148793.264,155.132
477597.406,6148793.264,152.682
482634.553,6148793.264,150.711
487671.700,6148793.264,163.465
492708.847,6148793.264,173.537
497745.993,6148793.264,179.519
502783.140,6148793.264,195.200
507820.287,6148793.264,201.279
512857.434,6148793.264,207.825
517894.581,6148793.264,251.393
522931.728,6148793.264,249.024
527968.875,6148793.264,272.091
533006.022,6148793.264,286.240
538043.169,6148793.264,342.782
543080.316,6148793.264,288.814
548117.463,6148793.264,263.877
553154.610,6148793.264,277.557
558191.757,6148793.264,324.402
563228.904,6148793.264,309.422
568266.051,6148793.264,268.257
573303.198,6148793.264,279.938
578340.345,6148793.264,327.707
583377.492,6148793.264,601.282
588414.639,6148793.264,494.458
593451.786,6148793.264,361.881
598488.932,6148793.264,330.054
603526.079,6148793.264,314.604
608563.226,6148793.264,483.780
613600.373,6148793.264,347.648
618637.520,6148793.264,333.346
623674.667,6148793.264,382.945
628711.814,6148793.264,354.770
633748.961,6148793.264,408.780
638786.108,6148793.264,463.155
643823.255,6148793.264,516.428
648860.402,6148793.264,462.094
653897.549,6148793.264,622.479
658934.696,6148793.264,651.799
663971.843,6148793.264,536.190
669008.990,6148793.264,561.010
674046.137,6148793.264,532.667
679083.284,6148793.264,578.118
684120.431,6148793.264,618.831
689157.578,6148793.264,620.364
694194.725,6148793.264,560.463
699231.871,6148793.264,602.664
704269.018,6148793.264,628.297
709306.165,6148793.264,610.005
714343.312,6148793.264,621.211
719380.459,6148793.264,743.831
724417.606,6148793.264,686.204
729454.753,6148793.264,717.909
734491.900,6148793.264,717.349
739529.047,6148793.264,668.927
744566.194,6148793.264,673.513
749603.341,6148793.264,650.604
754640.488,6148793.264,707.788
759677.635,6148793.264,723.775
764714.782,6148793.264,678.657
769751.929,6148793.264,668.033
774789.076,6148793.264,622.602
779826.223,6148793.264,449.610
784863.370,6148793.264,622.260
789900.517,6148793.264,566.312
794937.663,6148793.264,551.930
799974.810,6148793.264,351.010
805011.957,6148793.264,151.773
810049.104,6148793.264,115.554
815086.251,6148793.264,275.279
820123.398,6148793.264,157.194
825160.545,6148793.264,203.887
830197.692,6148793.264,370.262
835234.839,6148793.264,169.650
840271.986,6148793.264,52.787
845309.133,6148793.264,80.298
850346.280,6148793.264,31.857
855383.427,6148793.264,-43.962
860420.574,6148793.264,-103.694
865457.721,6148793.264,-106.611
870494.868,6148793.264,-132.447
875532.015,6148793.264,-153.967
880569.162,6148793.264,-205.773
885606.309,6148793.264,-330.595
890643.456,6148793.264,-724.540
895680.602,6148793.264,-1287.182
900717.749,6148793.264,-1909.991
905754.896,6148793.264,-2634.559
910792.043,6148793.264,-2902.454
915829.190,6148793.264,-2474.555
920866.337,6148793.264,-2853.053
925903.484,6148793.264,-3631.909
930940.631,6148793.264,-3953.079
935977.778,6148793.264,-3713.230
941014.925,6148793.264,-4594.466
946052.072,6148793.264,-4861.296
951089.219,6148793.264,-4732.611
956126.366,6148793.264,-4848.846
961163.513,6148793.264,-4807.486
966200.660,6148793.264,-4839.180
971237.807,6148793.264,-4853.322
976274.954,6148793.264,-4869.925
981312.101,6148793.264,-4875.956
986349.248,6148793.264,-4880.358
991386.394,6148793.264,-4882.424
996423.541,6148793.264,-4855.226
1001460.688,6148793.264,-4861.433
1006497.835,6148793.264,-4859.365
1011534.982,6148793.264,-4888.704
1016572.129,6148793.264,-4891.217
1021609.276,6148793.264,-4917.821
1026646.423,6148793.264,-4864.908
1031683.570,6148793.264,-4824.562
1036720.717,6148793.264,-4827.003
1041757.864,6148793.264,-4864.038
1046795.011,6148793.264,-4883.192
1051832.158,6148793.264,-4893.363
1056869.305,6148793.264,-4846.997
1061906.452,6148793.264,-4817.986
1066943.599,6148793.264,-4805.318
1071980.746,6148793.264,-4868.242
1077017.893,6148793.264,-4986.900
1082055.040,6148793.264,-5075.811
1087092.187,6148793.264,-4934.425
1092129.333,6148793.264,-4860.237
1097166.480,6148793.264,-4892.683
1102203.627,6148793.264,-4855.278
1107240.774,6148793.264,-4858.967
1112277.921,6148793.264,-4877.746
1117315.068,6148793.264,-4851.619
1122352.215,6148793.264,-4784.905
1127389.362,6148793.264,-4792.645
1132426.509,6148793.264,-4824.687
1137463.656,6148793.264,-4875.372
1142500.803,6148793.264,-4749.461
1147537.950,6148793.264,-4649.013
1152575.097,6148793.264,-4863.489
1157612.244,6148793.264,-4972.884
1162649.391,6148793.264,-4810.309
1167686.538,6148793.264,-4728.422
1172723.685,6148793.264,-4900.862
1177760.832,6148793.264,-5034.190
1182797.979,6148793.264,-4982.628
1187835.126,6148793.264,-4802.574
1192872.272,6148793.264,-4659.231
1197909.419,6148793.264,-4548.277
1202946.566,6148793.264,-4563.490
1207983.713,6148793.264,-4770.903
1213020.860,6148793.264,-4929.016
1218058.007,6148793.264,-4915.800
1223095.154,6148793.264,-4743.990
1228132.301,6148793.264,-4640.385
1233169.448,6148793.264,-4697.412
1238206.595,6148793.264,-4965.951
447374.524,6153808.677,140.280
452411.671,6153808.677,150.824
457448.818,6153808.677,150.450
462485.965,6153808.677,160.981
467523.112,6153808.677,158.613
472560.259,6153808.677,149.920
477597.406,6153808.677,152.885
482634.553,6153808.677,157.305
487671.700,6153808.677,164.802
492708.847,6153808.677,173.880
497745.993,6153808.677,181.089
502783.140,6153808.677,189.035
507820.287,6153808.677,200.194
512857.434,6153808.677,212.359
517894.581,6153808.677,220.265
522931.728,6153808.677,235.178
527968.875,6153808.677,250.498
533006.022,6153808.677,320.110
538043.169,6153808.677,298.061
543080.316,6153808.677,338.571
548117.463,6153808.677,293.683
553154.610,6153808.677,283.530
558191.757,6153808.677,311.500
563228.904,6153808.677,322.611
568266.051,6153808.677,306.057
573303.198,6153808.677,283.341
578340.345,6153808.677,312.155
583377.492,6153808.677,480.639
588414.639,6153808.677,411.911
593451.786,6153808.677,317.305
598488.932,6153808.677,289.240
603526.079,6153808.677,393.711
608563.226,6153808.677,531.247
613600.373,6153808.677,392.031
618637.520,6153808.677,404.232
623674.667,6153808.677,429.881
628711.814,6153808.677,299.880
633748.961,6153808.677,496.660
638786.108,6153808.677,595.163
643823.255,6153808.677,605.238
648860.402,6153808.677,428.583
653897.549,6153808.677,556.029
658934.696,6153808.677,557.179
663971.843,6153808.677,595.003
669008.990,6153808.677,563.473
674046.137,6153808.677,591.015
679083.284,6153808.677,694.483
684120.431,6153808.677,696.306
689157.578,6153808.677,642.249
694194.725,6153808.677,605.752
699231.871,6153808.677,552.175
704269.018,6153808.677,584.052
709306.165,6153808.677,588.644
714343.312,6153808.677,618.381
719380.459,6153808.677,803.569
724417.606,6153808.677,777.010
729454.753,6153808.677,731.292
734491.900,6153808.677,671.338
739529.047,6153808.677,718.972
744566.194,6153808.677,650.497
749603.341,6153808.677,651.220
754640.488,6153808.677,640.802
759677.635,6153808.677,637.422
764714.782,6153808.677,670.121
769751.929,6153808.677,683.012
774789.076,6153808.677,639.892
779826.223,6153808.677,608.071
784863.370,6153808.677,667.959
789900.517,6153808.677,675.658
794937.663,6153808.677,592.850
799974.810,6153808.677,364.743
805011.957,6153808.677,386.034
810049.104,6153808.677,170.533
815086.251,6153808.677,471.523
820123.398,6153808.677,400.829
825160.545,6153808.677,196.917
830197.692,6153808.677,330.452
835234.839,6153808.677,369.627
840271.986,6153808.677,559.717
845309.133,6153808.677,313.151
850346.280,6153808.677,201.263
855383.427,6153808.677,-31.022
860420.574,6153808.677,-48.492
865457.721,6153808.677,-113.571
870494.868,6153808.677,-132.617
875532.015,6153808.677,-145.850
880569.162,6153808.677,-189.710
885606.309,6153808.677,-286.010
890643.456,6153808.677,-553.578
895680.602,6153808.677,-961.427
900717.749,6153808.677,-1809.465
905754.896,6153808.677,-2311.768
910792.043,6153808.677,-2213.037
915829.190,6153808.677,-2413.822
920866.337,6153808.677,-2880.624
925903.484,6153808.677,-3193.101
930940.631,6153808.677,-3333.012
935977.778,6153808.677,-3700.917
941014.925,6153808.677,-4073.793
946052.072,6153808.677,-4776.345
951089.219,6153808.677,-4724.779
956126.366,6153808.677,-4727.904
961163.513,6153808.677,-4862.765
966200.660,6153808.677,-4858.490
971237.807,6153808.677,-4886.445
976274.954,6153808.677,-4903.314
981312.101,6153808.677,-4876.897
986349.248,6153808.677,-4867.751
991386.394,6153808.677,-4854.297
996423.541,6153808.677,-4829.832
1001460.688,6153808.677,-4863.595
1006497.835,6153808.677,-4863.512
1011534.982,6153808.677,-4889.487
1016572.129,6153808.677,-4925.878
1021609.276,6153808.677,-5005.305
1026646.423,6153808.677,-4870.811
1031683.570,6153808.677,-4844.819
1036720.717,6153808.677,-4864.805
1041757.864,6153808.677,-4889.869
1046795.011,6153808.677,-4882.147
1051832.158,6153808.677,-4864.817
1056869.305,6153808.677,-4811.856
1061906.452,6153808.677,-4775.864
1066943.599,6153808.677,-4772.500
1071980.746,6153808.677,-4810.008
1077017.893,6153808.677,-4895.982
1082055.040,6153808.677,-4927.463
1087092.187,6153808.677,-4834.155
1092129.333,6153808.677,-4908.596
1097166.480,6153808.677,-5000.943
1102203.627,6153808.677,-4956.060
1107240.774,6153808.677,-4874.560
1112277.921,6153808.677,-4828.539
1117315.068,6153808.677,-4834.765
1122352.215,6153808.677,-4831.210
1127389.362,6153808.677,-4827.113
1132426.509,6153808.677,-4875.572
1137463.656,6153808.677,-4928.267
1142500.803,6153808.677,-4815.088
1147537.950,6153808.677,-4650.928
1152575.097,6153808.677,-4867.014
1157612.244,6153808.677,-4971.647
1162649.391,6153808.677,-4824.471
1167686.538,6153808.677,-4738.260
1172723.685,6153808.677,-4895.310
1177760.832,6153808.677,-5071.193
1182797.979,6153808.677,-5014.873
1187835.126,6153808.677,-4749.853
1192872.272,6153808.677,-4480.880
1197909.419,6153808.677,-4421.887
1202946.566,6153808.677,-4497.630
1207983.713,6153808.677,-4711.229
1213020.860,6153808.677,-4911.804
1218058.007,6153808.677,-4893.641
1223095.154,6153808.677,-4740.411
1228132.301,6153808.677,-4665.612
1233169.448,6153808.677,-4825.798
1238206.595,6153808.677,-4990.624
447374.524,6158824.091,145.880
452411.671,6158824.091,150.587
457448.818,6158824.091,147.661
462485.965,6158824.091,169.664
467523.112,6158824.091,186.837
472560.259,6158824.091,198.608
477597.406,6158824.091,159.723
482634.553,6158824.091,159.514
487671.700,6158824.091,167.018
492708.847,6158824.091,172.932
497745.993,6158824.091,182.185
502783.140,6158824.091,189.604
507820.287,6158824.091,198.736
512857.434,6158824.091,216.709
517894.581,6158824.091,243.885
522931.728,6158824.091,241.721
527968.875,6158824.091,290.073
533006.022,6158824.091,318.370
538043.169,6158824.091,335.957
543080.316,6158824.091,331.409
548117.463,6158824.091,302.177
553154.610,6158824.091,282.285
558191.757,6158824.091,308.346
563228.904,6158824.091,322.277
568266.051,6158824.091,324.944
573303.198,6158824.091,294.989
578340.345,6158824.091,371.371
583377.492,6158824.091,400.599
588414.639,6158824.091,360.857
593451.786,6158824.091,434.493
598488.932,6158824.091,323.861
603526.079,6158824.091,397.879
608563.226,6158824.091,510.183
613600.373,6158824.091,464.770
618637.520,6158824.091,448.920
623674.667,6158824.091,443.196
628711.814,6158824.091,345.538
633748.961,6158824.091,322.000
638786.108,6158824.091,382.235
643823.255,6158824.091,460.449
648860.402,6158824.091,484.153
653897.549,6158824.091,507.337
658934.696,6158824.091,586.834
663971.843,6158824.091,596.375
669008.990,6158824.091,611.932
674046.137,6158824.091,668.384
679083.284,6158824.091,718.633
684120.431,6158824.091,605.595
689157.578,6158824.091,623.444
